SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
162,51,000,44520,00000,00000,0,A,Lawrenceville town,Virginia,1438,1444,1442,1396,1312,1088,1075,1070,1056,1053,1034
162,51,000,44696,00000,00000,0,A,Lebanon town,Virginia,3424,3435,3431,3406,3376,3365,3334,3305,3256,3213,3178
162,51,000,44984,00000,00000,0,A,Leesburg town,Virginia,42616,42614,43038,44510,46056,47695,49326,50917,52471,54027,53917
162,51,000,45512,00000,00000,0,A,Lexington city,Virginia,7042,7034,7040,6963,7011,7143,7121,7123,7089,7082,7136
162,51,000,47144,00000,00000,0,A,Louisa town,Virginia,1555,1555,1561,1565,1566,1587,1599,1611,1641,1664,1702
162,51,000,47208,00000,00000,0,A,Lovettsville town,Virginia,1613,1620,1634,1692,1749,1809,1870,1931,1989,2048,2106
162,51,000,47528,00000,00000,0,A,Luray town,Virginia,4895,4897,4900,4870,4851,4820,4831,4811,4794,4825,4858
162,51,000,47672,00000,00000,0,A,Lynchburg city,Virginia,75568,75533,75551,76582,77276,77950,78155,79271,80038,81065,82126
162,51,000,48344,00000,00000,0,A,McKenney town,Virginia,483,483,485,483,484,482,482,481,485,485,489
162,51,000,48488,00000,00000,0,A,Madison town,Virginia,229,244,244,240,240,240,239,238,238,242,243
162,51,000,48952,00000,00000,0,A,Manassas city,Virginia,37821,37819,38232,39120,40307,41110,41180,41530,41435,41501,41641
162,51,000,48968,00000,00000,0,A,Manassas Park city,Virginia,14273,14241,14447,15067,15401,15901,15924,16054,16143,16686,17307
162,51,000,49464,00000,00000,0,A,Marion town,Virginia,5968,5981,5976,5946,5900,5891,5849,5908,5819,5669,5634
162,51,000,49784,00000,00000,0,A,Martinsville city,Virginia,13821,13814,13760,13595,13490,13416,13317,13277,13038,12969,12902
162,51,000,50984,00000,00000,0,A,Melfa town,Virginia,408,396,396,397,395,392,391,390,390,386,382
162,51,000,51448,00000,00000,0,A,Middleburg town,Virginia,673,671,678,699,724,749,773,798,821,845,841
162,51,000,51512,00000,00000,0,A,Middletown town,Virginia,1265,1267,1272,1285,1294,1310,1315,1306,1323,1354,1382
162,51,000,52120,00000,00000,0,A,Mineral town,Virginia,467,467,470,471,471,476,479,482,491,500,510
162,51,000,52680,00000,00000,0,A,Monterey town,Virginia,147,145,143,142,140,137,140,137,138,139,138
162,51,000,52952,00000,00000,0,A,Montross town,Virginia,384,384,384,388,383,385,381,383,383,386,388
162,51,000,53864,00000,00000,0,A,Mount Crawford town,Virginia,433,433,433,434,436,437,439,443,446,450,456
162,51,000,53992,00000,00000,0,A,Mount Jackson town,Virginia,1994,2042,2043,2054,2066,2063,2074,2077,2078,2096,2107
162,51,000,54904,00000,00000,0,A,Narrows town,Virginia,2029,2034,2037,2014,1999,1992,1975,1962,1968,1958,1964
162,51,000,54984,00000,00000,0,A,Nassawadox town,Virginia,499,501,502,503,497,492,492,491,489,484,479
162,51,000,55592,00000,00000,0,A,New Castle town,Virginia,153,153,154,154,152,152,153,153,152,150,151
162,51,000,55848,00000,00000,0,A,New Market town,Virginia,2146,2181,2184,2192,2206,2203,2212,2218,2220,2237,2248
162,51,000,56000,00000,00000,0,A,Newport News city,Virginia,180719,180994,180925,180098,180094,181320,181576,180948,180179,179398,178626
162,51,000,56096,00000,00000,0,A,Newsoms town,Virginia,321,321,321,319,316,313,310,305,304,299,297
162,51,000,56304,00000,00000,0,A,Nickelsville town,Virginia,383,390,390,389,387,383,379,373,368,364,360
162,51,000,57000,00000,00000,0,A,Norfolk city,Virginia,242803,242827,242998,243632,246141,245449,246587,246534,245843,244922,244076
162,51,000,57688,00000,00000,0,A,Norton city,Virginia,3958,3993,4013,4087,4124,4100,4136,4005,3947,3892,3968
162,51,000,58696,00000,00000,0,A,Occoquan town,Virginia,934,934,942,976,1000,1020,1033,1051,1063,1078,1089
162,51,000,59336,00000,00000,0,A,Onancock town,Virginia,1263,1262,1260,1261,1261,1247,1246,1242,1237,1224,1215
162,51,000,59384,00000,00000,0,A,Onley town,Virginia,516,517,516,518,518,513,512,510,510,505,502
162,51,000,59496,00000,00000,0,A,Orange town,Virginia,4721,4716,4716,4765,4774,4813,4845,4881,4914,4961,5049
162,51,000,60296,00000,00000,0,A,Painter town,Virginia,229,229,229,229,229,228,227,227,224,222,221
162,51,000,60488,00000,00000,0,A,Pamplin City town,Virginia,219,216,216,216,217,216,220,219,220,221,223
162,51,000,60680,00000,00000,0,A,Parksley town,Virginia,842,844,843,845,844,834,834,832,828,820,814
162,51,000,61208,00000,00000,0,A,Pearisburg town,Virginia,2786,2787,2791,2762,2731,2719,2685,2666,2669,2650,2655
162,51,000,61336,00000,00000,0,A,Pembroke town,Virginia,1128,1112,1113,1104,1095,1094,1086,1081,1086,1082,1088
162,51,000,61560,00000,00000,0,A,Pennington Gap town,Virginia,1781,1874,1874,1869,1860,1832,1803,1788,1762,1751,1733
162,51,000,61832,00000,00000,0,A,Petersburg city,Virginia,32420,32435,32496,32083,31990,32307,32236,32000,31698,31635,31567
162,51,000,61896,00000,00000,0,A,Phenix town,Virginia,226,228,227,225,223,223,220,218,217,217,214
162,51,000,63288,00000,00000,0,A,Pocahontas town,Virginia,389,402,402,398,392,389,383,377,372,363,359
162,51,000,63768,00000,00000,0,A,Poquoson city,Virginia,12150,12157,12145,12038,12110,12090,12003,12014,11943,12043,12190
162,51,000,63928,00000,00000,0,A,Port Royal town,Virginia,126,200,200,199,200,201,201,201,202,204,205
162,51,000,64000,00000,00000,0,A,Portsmouth city,Virginia,95535,95527,95445,95726,96467,96071,95826,96308,95094,94693,94632
162,51,000,64272,00000,00000,0,A,Pound town,Virginia,1037,1021,1022,1020,1012,1004,987,975,962,949,937
162,51,000,64880,00000,00000,0,A,Pulaski town,Virginia,9086,9094,9079,9026,8998,8926,8882,8857,8792,8767,8726
162,51,000,65008,00000,00000,0,A,Purcellville town,Virginia,7727,7727,7801,8061,8333,8624,9204,9491,9765,10033,10025
162,51,000,65120,00000,00000,0,A,Quantico town,Virginia,480,457,462,475,488,495,502,508,514,520,524
162,51,000,65392,00000,00000,0,A,Radford city,Virginia,16408,16395,16430,16809,16709,17116,17390,17341,17420,17659,18339
162,51,000,66512,00000,00000,0,A,Remington town,Virginia,598,598,600,605,612,617,625,630,632,642,652
162,51,000,66896,00000,00000,0,A,Rich Creek town,Virginia,774,768,769,762,757,755,748,746,748,746,746
162,51,000,66928,00000,00000,0,A,Richlands town,Virginia,5823,5839,5836,5778,5719,5684,5599,5527,5450,5333,5265
162,51,000,67000,00000,00000,0,A,Richmond city,Virginia,204214,204327,204256,206325,210741,213815,217003,220847,225332,226968,228783
162,51,000,67208,00000,00000,0,A,Ridgeway town,Virginia,742,738,737,729,725,720,714,709,706,704,700
162,51,000,68000,00000,00000,0,A,Roanoke city,Virginia,97032,96912,96722,96776,98092,98860,99443,99733,99572,99436,99920
162,51,000,68496,00000,00000,0,A,Rocky Mount town,Virginia,4799,4777,4778,4781,4761,4755,4752,4751,4743,4754,4748
162,51,000,69168,00000,00000,0,A,Round Hill town,Virginia,539,533,539,555,572,593,613,631,649,666,664
162,51,000,69456,00000,00000,0,A,Rural Retreat town,Virginia,1483,1479,1480,1477,1484,1483,1472,1477,1468,1461,1456
162,51,000,69792,00000,00000,0,A,St. Charles town,Virginia,128,123,123,122,122,120,118,117,115,113,113
162,51,000,69936,00000,00000,0,A,St. Paul town,Virginia,970,962,962,959,951,942,922,911,900,885,873
162,51,000,70000,00000,00000,0,A,Salem city,Virginia,24802,24835,24894,25021,25175,25314,25427,25426,25438,25662,25643
162,51,000,70096,00000,00000,0,A,Saltville town,Virginia,2077,2051,2049,2037,2027,2016,2001,1981,1964,1944,1925
162,51,000,70576,00000,00000,0,A,Saxis town,Virginia,241,241,241,242,242,239,238,238,237,235,234
162,51,000,70752,00000,00000,0,A,Scottsburg town,Virginia,119,137,137,136,134,133,132,131,130,129,127
162,51,000,70800,00000,00000,0,A,Scottsville town,Virginia,566,567,567,572,579,585,595,599,605,610,615
162,51,000,71776,00000,00000,0,A,Shenandoah town,Virginia,2373,2371,2371,2358,2344,2332,2335,2320,2313,2325,2339
162,51,000,73200,00000,00000,0,A,Smithfield town,Virginia,8089,8093,8100,8093,8100,8139,8210,8275,8306,8359,8441
162,51,000,73712,00000,00000,0,A,South Boston town,Virginia,8142,8142,8144,8093,7999,7977,7932,7904,7871,7767,7659
162,51,000,73904,00000,00000,0,A,South Hill town,Virginia,4650,4608,4609,4583,4543,4488,4463,4440,4415,4381,4365
162,51,000,75008,00000,00000,0,A,Stanardsville town,Virginia,367,365,365,369,372,372,377,378,380,387,386
162,51,000,75024,00000,00000,0,A,Stanley town,Virginia,1689,1686,1686,1679,1671,1661,1664,1655,1651,1661,1672
162,51,000,75216,00000,00000,0,A,Staunton city,Virginia,23746,23745,23736,24020,23807,24101,24287,24219,24266,24566,24922
162,51,000,75344,00000,00000,0,A,Stephens City town,Virginia,1829,1825,1830,1852,1865,1889,1917,1933,1960,2000,2041
162,51,000,75840,00000,00000,0,A,Stony Creek town,Virginia,198,200,200,200,196,191,189,188,184,183,180
162,51,000,76000,00000,00000,0,A,Strasburg town,Virginia,6398,6431,6439,6473,6512,6509,6543,6559,6567,6625,6658
162,51,000,76256,00000,00000,0,A,Stuart town,Virginia,1408,1346,1345,1331,1329,1326,1319,1302,1294,1283,1283
162,51,000,76432,00000,00000,0,A,Suffolk city,Virginia,84585,84572,84823,84751,85258,85765,86892,88127,89322,90275,91185
162,51,000,76880,00000,00000,0,A,Surry town,Virginia,244,243,242,237,234,233,232,229,224,222,220
162,51,000,77520,00000,00000,0,A,Tangier town,Virginia,727,725,724,726,727,720,721,718,717,710,706
162,51,000,77568,00000,00000,0,A,Tappahannock town,Virginia,2375,2449,2448,2453,2445,2450,2430,2435,2433,2416,2397
162,51,000,77792,00000,00000,0,A,Tazewell town,Virginia,4627,4658,4655,4607,4559,4530,4462,4404,4341,4250,4194
162,51,000,78192,00000,00000,0,A,The Plains town,Virginia,217,219,219,221,221,224,228,227,229,231,234
162,51,000,78736,00000,00000,0,A,Timberville town,Virginia,2522,2526,2529,2539,2549,2556,2569,2589,2615,2648,2678
162,51,000,79024,00000,00000,0,A,Toms Brook town,Virginia,258,265,265,266,267,266,267,268,267,271,272
162,51,000,79456,00000,00000,0,A,Troutdale town,Virginia,178,176,175,174,171,170,170,169,169,165,167
162,51,000,79472,00000,00000,0,A,Troutville town,Virginia,431,431,431,429,430,427,429,433,429,431,430
162,51,000,80272,00000,00000,0,A,Urbanna town,Virginia,476,478,479,475,473,469,463,462,465,462,467
162,51,000,81024,00000,00000,0,A,Victoria town,Virginia,1725,1725,1724,1721,1698,1682,1686,1666,1650,1641,1616
162,51,000,81072,00000,00000,0,A,Vienna town,Virginia,15687,15684,15746,15980,16214,16367,16414,16449,16482,16519,16556
162,51,000,81280,00000,00000,0,A,Vinton town,Virginia,8098,7990,7983,8016,8006,8058,8062,8059,8043,8069,8096
162,51,000,81312,00000,00000,0,A,Virgilina town,Virginia,154,148,148,147,145,143,142,141,141,139,138
162,51,000,82000,00000,00000,0,A,Virginia Beach city,Virginia,437994,437903,438855,442536,445038,447732,448913,450474,451136,449962,450189
162,51,000,82320,00000,00000,0,A,Wachapreague town,Virginia,232,232,232,232,232,229,229,227,227,224,223
162,51,000,82384,00000,00000,0,A,Wakefield town,Virginia,927,919,917,918,901,881,875,871,853,843,830
162,51,000,83136,00000,00000,0,A,Warrenton town,Virginia,9611,9597,9622,9719,9778,9828,9887,9848,9822,9886,9937
162,51,000,83168,00000,00000,0,A,Warsaw town,Virginia,1512,1498,1495,1491,1485,1479,1481,1469,1478,1483,1489
162,51,000,83248,00000,00000,0,A,Washington town,Virginia,135,130,127,129,128,128,127,128,127,127,125
162,51,000,83600,00000,00000,0,A,Waverly town,Virginia,2149,2155,2154,2158,2118,2076,2066,2057,2019,1998,1971
162,51,000,83680,00000,00000,0,A,Waynesboro city,Virginia,21006,20998,20994,21102,21069,21173,21312,21558,21798,22336,22628
162,51,000,83808,00000,00000,0,A,Weber City town,Virginia,1327,1318,1318,1308,1303,1291,1277,1259,1241,1230,1216
162,51,000,84960,00000,00000,0,A,West Point town,Virginia,3306,3306,3320,3318,3308,3326,3310,3319,3306,3313,3261
162,51,000,85600,00000,00000,0,A,White Stone town,Virginia,352,356,355,352,347,343,338,338,336,335,336
162,51,000,86160,00000,00000,0,A,Williamsburg city,Virginia,14068,13689,13716,14096,14513,14604,14566,14767,14824,14889,14896
162,51,000,86720,00000,00000,0,A,Winchester city,Virginia,26203,26223,26150,26662,27012,27333,27394,27470,27762,28210,28108
162,51,000,86784,00000,00000,0,A,Windsor town,Virginia,2626,2613,2616,2614,2621,2636,2662,2683,2697,2718,2746
162,51,000,87072,00000,00000,0,A,Wise town,Virginia,3286,3235,3238,3230,3204,3176,3120,3082,3040,2997,2959
162,51,000,87712,00000,00000,0,A,Woodstock town,Virginia,5097,5064,5071,5096,5129,5127,5154,5167,5172,5218,5245
162,51,000,88000,00000,00000,0,A,Wytheville town,Virginia,8211,8212,8206,8176,8190,8145,8056,8036,7991,7996,7941
050,51,001,00000,00000,00000,0,A,Accomack County,Virginia,33164,33162,33147,33221,33264,32966,32970,32910,32850,32566,32412
157,51,001,00180,00000,00000,1,A,Accomac town,Virginia,519,509,502,508,508,497,498,503,494,493,487
157,51,001,05912,00000,00000,1,A,Belle Haven town (pt.),Virginia,462,454,453,453,453,450,449,447,445,441,438
157,51,001,08120,00000,00000,1,A,Bloxom town,Virginia,387,381,381,382,382,378,377,376,375,371,369
157,51,001,16512,00000,00000,1,A,Chincoteague town,Virginia,2941,2941,2937,2937,2943,2915,2912,2909,2911,2890,2879
157,51,001,34176,00000,00000,1,A,Hallwood town,Virginia,206,206,206,206,206,205,204,204,203,202,200
157,51,001,41656,00000,00000,1,A,Keller town,Virginia,178,178,178,178,178,176,175,175,174,173,172
157,51,001,50984,00000,00000,1,A,Melfa town,Virginia,408,396,396,397,395,392,391,390,390,386,382
157,51,001,59336,00000,00000,1,A,Onancock town,Virginia,1263,1262,1260,1261,1261,1247,1246,1242,1237,1224,1215
157,51,001,59384,00000,00000,1,A,Onley town,Virginia,516,517,516,518,518,513,512,510,510,505,502
157,51,001,60296,00000,00000,1,A,Painter town,Virginia,229,229,229,229,229,228,227,227,224,222,221
157,51,001,60680,00000,00000,1,A,Parksley town,Virginia,842,844,843,845,844,834,834,832,828,820,814
157,51,001,70576,00000,00000,1,A,Saxis town,Virginia,241,241,241,242,242,239,238,238,237,235,234
157,51,001,77520,00000,00000,1,A,Tangier town,Virginia,727,725,724,726,727,720,721,718,717,710,706
157,51,001,82320,00000,00000,1,A,Wachapreague town,Virginia,232,232,232,232,232,229,229,227,227,224,223
157,51,001,99990,00000,00000,1,F,Balance of Accomack County,Virginia,24013,24047,24049,24107,24146,23943,23957,23912,23878,23670,23570
050,51,003,00000,00000,00000,0,A,Albemarle County,Virginia,98970,98988,99196,100202,101463,102273,103743,105119,106408,107788,108718
157,51,003,70800,00000,00000,1,A,Scottsville town (pt.),Virginia,531,530,530,535,542,549,557,561,567,572,577
157,51,003,99990,00000,00000,1,F,Balance of Albemarle County,Virginia,98439,98458,98666,99667,100921,101724,103186,104558,105841,107216,108141
050,51,005,00000,00000,00000,0,A,Alleghany County,Virginia,16250,16261,16201,16159,16031,15921,15602,15420,15379,15119,14910
157,51,005,17440,00000,00000,1,A,Clifton Forge town,Virginia,3884,3886,3870,3854,3820,3789,3703,3652,3632,3565,3508
157,51,005,40024,00000,00000,1,A,Iron Gate town,Virginia,388,392,391,390,385,383,375,371,370,362,358
157,51,005,99990,00000,00000,1,F,Balance of Alleghany County,Virginia,11978,11983,11940,11915,11826,11749,11524,11397,11377,11192,11044
050,51,007,00000,00000,00000,1,A,Amelia County,Virginia,12690,12695,12746,12752,12747,12659,12716,12782,12793,12965,13013
050,51,009,00000,00000,00000,0,A,Amherst County,Virginia,32353,32354,32388,32149,32628,32316,32158,31832,31889,31863,31666
157,51,009,01672,00000,00000,1,A,Amherst town,Virginia,2231,2231,2232,2213,2223,2208,2197,2202,2196,2197,2185
157,51,009,99990,00000,00000,1,F,Balance of Amherst County,Virginia,30122,30123,30156,29936,30405,30108,29961,29630,29693,29666,29481
050,51,011,00000,00000,00000,0,A,Appomattox County,Virginia,14973,15029,15099,15108,15245,15320,15348,15485,15512,15701,15841
157,51,011,02072,00000,00000,1,A,Appomattox town,Virginia,1733,1716,1723,1722,1736,1744,1744,1759,1758,1778,1792
157,51,011,60488,00000,00000,1,A,Pamplin City town (pt.),Virginia,188,185,185,186,187,186,188,188,189,190,192
157,51,011,99990,00000,00000,1,F,Balance of Appomattox County,Virginia,13052,13128,13191,13200,13322,13390,13416,13538,13565,13733,13857
050,51,013,00000,00000,00000,1,A,Arlington County,Virginia,207627,207687,209287,215972,221463,224938,226043,228746,231582,235121,237521
050,51,015,00000,00000,00000,0,A,Augusta County,Virginia,73750,73753,73581,73638,73579,73842,73880,74293,74793,75082,75457
157,51,015,19904,00000,00000,1,A,Craigsville town,Virginia,923,918,916,917,916,920,919,922,925,926,929
157,51,015,33488,00000,00000,1,A,Grottoes town (pt.),Virginia,7,10,10,10,10,10,10,10,10,10,10
157,51,015,99990,00000,00000,1,F,Balance of Augusta County,Virginia,72820,72825,72655,72711,72653,72912,72951,73361,73858,74146,74518
050,51,017,00000,00000,00000,1,A,Bath County,Virginia,4731,4727,4721,4655,4642,4592,4535,4456,4399,4285,4292
050,51,019,00000,00000,00000,0,A,Bedford County,Virginia,68676,74936,75045,75557,75759,76187,77046,77598,77911,78239,78747
157,51,019,05544,00000,00000,1,A,Bedford town,Virginia,A,6552,6565,6505,6446,6425,6487,6525,6538,6556,6585
157,51,019,99990,00000,00000,1,F,Balance of Bedford County,Virginia,A,68384,68480,69052,69313,69762,70559,71073,71373,71683,72162
050,51,021,00000,00000,00000,1,A,Bland County,Virginia,6824,6824,6799,6774,6694,6674,6585,6534,6472,6351,6293
050,51,023,00000,00000,00000,0,A,Botetourt County,Virginia,33148,33150,33197,32999,33120,32991,33077,33344,33177,33236,33277
157,51,023,10744,00000,00000,1,A,Buchanan town,Virginia,1178,1175,1176,1169,1171,1167,1169,1175,1170,1170,1171
157,51,023,27824,00000,00000,1,A,Fincastle town,Virginia,353,353,353,341,339,341,341,345,342,339,341
157,51,023,79472,00000,00000,1,A,Troutville town,Virginia,431,431,431,429,430,427,429,433,429,431,430
157,51,023,99990,00000,00000,1,F,Balance of Botetourt County,Virginia,31186,31191,31237,31060,31180,31056,31138,31391,31236,31296,31335
050,51,025,00000,00000,00000,0,A,Brunswick County,Virginia,17434,17422,17402,17126,17032,16984,16826,16856,16642,16616,16384
157,51,025,00724,00000,00000,1,A,Alberta town,Virginia,298,298,298,293,291,289,286,284,281,280,275
157,51,025,10072,00000,00000,1,A,Brodnax town (pt.),Virginia,253,248,248,243,242,240,237,237,234,233,229
157,51,025,44520,00000,00000,1,A,Lawrenceville town,Virginia,1438,1444,1442,1396,1312,1088,1075,1070,1056,1053,1034
157,51,025,99990,00000,00000,1,F,Balance of Brunswick County,Virginia,15445,15432,15414,15194,15187,15367,15228,15265,15071,15050,14846
050,51,027,00000,00000,00000,0,A,Buchanan County,Virginia,24098,24100,24082,23817,23816,23618,23144,22705,22118,21500,21221
157,51,027,33648,00000,00000,1,A,Grundy town,Virginia,1021,1014,1013,1003,1001,993,978,963,940,923,912
157,51,027,99990,00000,00000,1,F,Balance of Buchanan County,Virginia,23077,23086,23069,22814,22815,22625,22166,21742,21178,20577,20309
050,51,029,00000,00000,00000,0,A,Buckingham County,Virginia,17146,17140,17091,17209,17067,17156,16935,17016,17042,17027,16999
157,51,029,22560,00000,00000,1,A,Dillwyn town,Virginia,447,444,442,447,444,446,442,443,442,442,440
157,51,029,99990,00000,00000,1,F,Balance of Buckingham County,Virginia,16699,16696,16649,16762,16623,16710,16493,16573,16600,16585,16559
050,51,031,00000,00000,00000,0,A,Campbell County,Virginia,54842,54807,54898,54780,54823,55073,55267,55289,55233,55086,54973
157,51,031,01528,00000,00000,1,A,Altavista town,Virginia,3450,3452,3456,3443,3445,3449,3455,3451,3443,3428,3414
157,51,031,10296,00000,00000,1,A,Brookneal town,Virginia,1112,1112,1113,1109,1111,1111,1113,1112,1110,1104,1100
157,51,031,99990,00000,00000,1,F,Balance of Campbell County,Virginia,50280,50243,50329,50228,50267,50513,50699,50726,50680,50554,50459
050,51,033,00000,00000,00000,0,A,Caroline County,Virginia,28545,28558,28641,28676,28954,29256,29749,29891,30073,30433,30772
157,51,033,08888,00000,00000,1,A,Bowling Green town,Virginia,1111,1109,1110,1113,1121,1130,1148,1152,1155,1166,1178
157,51,033,63928,00000,00000,1,A,Port Royal town,Virginia,126,200,200,199,200,201,201,201,202,204,205
157,51,033,99990,00000,00000,1,F,Balance of Caroline County,Virginia,27308,27249,27331,27364,27633,27925,28400,28538,28716,29063,29389
050,51,035,00000,00000,00000,0,A,Carroll County,Virginia,30042,30076,30074,30092,29918,29911,29707,29850,29748,29747,29636
157,51,035,37336,00000,00000,1,A,Hillsville town,Virginia,2681,2729,2726,2724,2701,2697,2672,2677,2659,2659,2653
157,51,035,99990,00000,00000,1,F,Balance of Carroll County,Virginia,27361,27347,27348,27368,27217,27214,27035,27173,27089,27088,26983
050,51,036,00000,00000,00000,1,A,Charles City County,Virginia,7256,7256,7259,7204,7126,7071,6975,7040,7019,7000,6941
050,51,037,00000,00000,00000,0,A,Charlotte County,Virginia,12586,12591,12562,12492,12395,12277,12176,12172,12108,12082,11938
157,51,037,14952,00000,00000,1,A,Charlotte Court House town,Virginia,543,543,541,540,535,530,526,526,521,520,515
157,51,037,23376,00000,00000,1,A,Drakes Branch town,Virginia,530,533,531,529,525,519,514,514,511,511,502
157,51,037,42264,00000,00000,1,A,Keysville town,Virginia,832,832,831,825,818,810,803,803,799,795,787
157,51,037,61896,00000,00000,1,A,Phenix town,Virginia,226,228,227,225,223,223,220,218,217,217,214
157,51,037,99990,00000,00000,1,F,Balance of Charlotte County,Virginia,10455,10455,10432,10373,10294,10195,10113,10111,10060,10039,9920
050,51,041,00000,00000,00000,1,A,Chesterfield County,Virginia,316236,316239,317195,320279,323878,327639,332148,334955,338414,343163,348556
050,51,043,00000,00000,00000,0,A,Clarke County,Virginia,14034,14025,14011,14187,14243,14250,14314,14242,14296,14449,14523
157,51,043,06968,00000,00000,1,A,Berryville town,Virginia,4185,4182,4179,4222,4237,4246,4262,4262,4276,4321,4342
157,51,043,08984,00000,00000,1,A,Boyce town,Virginia,589,600,599,605,607,611,612,613,615,622,625
157,51,043,99990,00000,00000,1,F,Balance of Clarke County,Virginia,9260,9243,9233,9360,9399,9393,9440,9367,9405,9506,9556
050,51,045,00000,00000,00000,0,A,Craig County,Virginia,5190,5175,5198,5169,5138,5138,5176,5138,5122,5065,5064
157,51,045,55592,00000,00000,1,A,New Castle town,Virginia,153,153,154,154,152,152,153,153,152,150,151
157,51,045,99990,00000,00000,1,F,Balance of Craig County,Virginia,5037,5022,5044,5015,4986,4986,5023,4985,4970,4915,4913
050,51,047,00000,00000,00000,0,A,Culpeper County,Virginia,46689,46691,46839,47343,47845,48611,49248,49553,50324,51267,51859
157,51,047,20752,00000,00000,1,A,Culpeper town,Virginia,16379,16658,16705,16886,17106,17385,17657,17815,18083,18409,18619
157,51,047,99990,00000,00000,1,F,Balance of Culpeper County,Virginia,30310,30033,30134,30457,30739,31226,31591,31738,32241,32858,33240
050,51,049,00000,00000,00000,0,A,Cumberland County,Virginia,10052,10039,10028,9982,9839,9846,9838,9746,9723,9813,9809
157,51,049,27440,00000,00000,1,A,Farmville town (pt.),Virginia,531,531,530,526,519,525,524,517,517,522,523
157,51,049,99990,00000,00000,1,F,Balance of Cumberland County,Virginia,9521,9508,9498,9456,9320,9321,9314,9229,9206,9291,9286
050,51,051,00000,00000,00000,0,A,Dickenson County,Virginia,15903,15877,15847,15776,15706,15525,15344,15202,15008,14721,14523
157,51,051,17504,00000,00000,1,A,Clinchco town,Virginia,337,335,334,332,329,324,321,316,310,305,301
157,51,051,17552,00000,00000,1,A,Clintwood town,Virginia,1414,1449,1446,1436,1423,1404,1387,1366,1343,1322,1304
157,51,051,36008,00000,00000,1,A,Haysi town,Virginia,498,501,487,488,493,483,480,488,480,477,474
157,51,051,99990,00000,00000,1,F,Balance of Dickenson County,Virginia,13654,13592,13580,13520,13461,13314,13156,13032,12875,12617,12444
050,51,053,00000,00000,00000,0,A,Dinwiddie County,Virginia,28001,28014,28053,28113,28224,28087,28098,28111,28341,28459,28529
157,51,053,48344,00000,00000,1,A,McKenney town,Virginia,483,483,485,483,484,482,482,481,485,485,489
157,51,053,99990,00000,00000,1,F,Balance of Dinwiddie County,Virginia,27518,27531,27568,27630,27740,27605,27616,27630,27856,27974,28040
050,51,057,00000,00000,00000,0,A,Essex County,Virginia,11151,11149,11146,11167,11132,11157,11067,11097,11086,11011,10919
157,51,057,77568,00000,00000,1,A,Tappahannock town,Virginia,2375,2449,2448,2453,2445,2450,2430,2435,2433,2416,2397
157,51,057,99990,00000,00000,1,F,Balance of Essex County,Virginia,8776,8700,8698,8714,8687,8707,8637,8662,8653,8595,8522
050,51,059,00000,00000,00000,0,A,Fairfax County,Virginia,1081726,1081667,1086127,1103372,1120475,1131988,1136573,1140164,1143229,1146883,1150795
157,51,059,17376,00000,00000,1,A,Clifton town,Virginia,282,282,283,288,292,294,292,295,294,294,295
157,51,059,36648,00000,00000,1,A,Herndon town (pt.),Virginia,23292,23292,23399,23837,24297,24457,24520,24509,24480,24498,24545
157,51,059,58696,00000,00000,1,A,Occoquan town (pt.),Virginia,0,0,0,0,0,0,0,0,0,0,0
157,51,059,81072,00000,00000,1,A,Vienna town,Virginia,15687,15684,15746,15980,16214,16367,16414,16449,16482,16519,16556
157,51,059,99990,00000,00000,1,S,Balance of Fairfax County,Virginia,1042465,1042409,1046699,1063267,1079672,1090870,1095347,1098911,1101973,1105572,1109399
050,51,061,00000,00000,00000,0,A,Fauquier County,Virginia,65203,65236,65447,66035,66565,67146,68132,68431,68810,69528,70675
157,51,061,66512,00000,00000,1,A,Remington town,Virginia,598,598,600,605,612,617,625,630,632,642,652
157,51,061,78192,00000,00000,1,A,The Plains town,Virginia,217,219,219,221,221,224,228,227,229,231,234
157,51,061,83136,00000,00000,1,A,Warrenton town,Virginia,9611,9597,9622,9719,9778,9828,9887,9848,9822,9886,9937
157,51,061,99990,00000,00000,1,F,Balance of Fauquier County,Virginia,54777,54822,55006,55490,55954,56477,57392,57726,58127,58769,59852
050,51,063,00000,00000,00000,0,A,Floyd County,Virginia,15279,15292,15366,15399,15432,15483,15527,15548,15675,15785,15795
157,51,063,28544,00000,00000,1,A,Floyd town,Virginia,425,428,429,431,431,433,434,434,436,439,439
157,51,063,99990,00000,00000,1,F,Balance of Floyd County,Virginia,14854,14864,14937,14968,15001,15050,15093,15114,15239,15346,15356
050,51,065,00000,00000,00000,0,A,Fluvanna County,Virginia,25691,25744,25792,25958,25885,25825,25970,26111,26129,26417,26783
157,51,065,70800,00000,00000,1,A,Scottsville town (pt.),Virginia,35,37,37,37,37,36,38,38,38,38,38
157,51,065,99990,00000,00000,1,F,Balance of Fluvanna County,Virginia,25573,25707,25755,25921,25848,25789,25932,26073,26091,26379,26745
